JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2459911.043750000, A.D. 2022-Nov-27 13:03:00.0000,  2.195939045463782E+05, -3.642006525851179E+05, -3.821665856735966E+04,  7.814159838027255E-01,  2.491234125244546E-01, -3.197268095137931E-02,
2459911.085416667, A.D. 2022-Nov-27 14:03:00.0000,  2.223948176970291E+05, -3.632894396738528E+05, -3.833002186369232E+04,  7.746390698115356E-01,  2.571048655393851E-01, -3.100651675626974E-02,
2459911.127083333, A.D. 2022-Nov-27 15:03:00.0000,  2.251712503511775E+05, -3.623495045249477E+05, -3.843990249993943E+04,  7.678159108147777E-01,  2.650805082118214E-01, -3.003786274916374E-02,
2459911.168750000, A.D. 2022-Nov-27 16:03:00.0000,  2.279230382571564E+05, -3.613808648660845E+05, -3.854629144042193E+04,  7.609477563948812E-01,  2.730521070823144E-01, -2.906667976433877E-02,
2459911.210416667, A.D. 2022-Nov-27 17:03:00.0000,  2.306500217848356E+05, -3.603835321249763E+05, -3.864917952033045E+04,  7.540359253463101E-01,  2.810213946768666E-01, -2.809293535217156E-02,
2459911.252083333, A.D. 2022-Nov-27 18:03:00.0000,  2.333520461711370E+05, -3.593575115664356E+05, -3.874855747066128E+04,  7.470818036875969E-01,  2.889900613652898E-01, -2.711660419925409E-02,
2459911.293750000, A.D. 2022-Nov-27 19:03:00.0000,  2.360289617709558E+05, -3.583028024545577E+05, -3.884441594518759E+04,  7.400868482237628E-01,  2.969597490639376E-01, -2.613766877610181E-02,
2459911.335416667, A.D. 2022-Nov-27 20:03:00.0000,  2.386806243109806E+05, -3.572193982413399E+05, -3.893674554939407E+04,  7.330525865362991E-01,  3.049320435385610E-01, -2.515611986481671E-02,
2459911.377083333, A.D. 2022-Nov-27 21:03:00.0000,  2.413068951445564E+05, -3.561072867825638E+05, -3.902553687132076E+04,  7.259806169002747E-01,  3.129084667286198E-01, -2.417195709013040E-02,
2459911.418750000, A.D. 2022-Nov-27 22:03:00.0000,  2.439076415051787E+05, -3.549664505817623E+05, -3.911078051420956E+04,  7.188726076035844E-01,  3.208904688381690E-01, -2.318518935895379E-02,
2459911.460416667, A.D. 2022-Nov-27 23:03:00.0000,  2.464827367561091E+05, -3.537968670628160E+05, -3.919246713084057E+04,  7.117302954891681E-01,  3.288794203626470E-01, -2.219583534338304E-02,
2459911.502083333, A.D. 2022-Nov-28 00:03:00.0000,  2.490320606334087E+05, -3.525985088714997E+05, -3.927058745939650E+04,  7.045554837279995E-01,  3.368766039662838E-01, -2.120392387813499E-02,
2459911.543750000, A.D. 2022-Nov-28 01:03:00.0000,  2.515525535813203E+05, -3.513722218546956E+05, -3.934799671198984E+04,  6.972931885307005E-01,  3.448607534163273E-01, -2.022028487431754E-02,
2459911.585416667, A.D. 2022-Nov-28 02:03:00.0000,  2.540497958586254E+05, -3.501162952754070E+05, -3.941899569516168E+04,  6.900590106502849E-01,  3.528780725809508E-01, -1.922318717878541E-02,
2459911.627083333, A.D. 2022-Nov-28 03:03:00.0000,  2.565209463897626E+05, -3.488314859352901E+05, -3.948640076475112E+04,  6.827981090614071E-01,  3.609068842233976E-01, -1.822367737088226E-02,
2459911.668750000, A.D. 2022-Nov-28 04:03:00.0000,  2.589659126085113E+05, -3.475177508904446E+05, -3.955020336404146E+04,  6.755125131513104E-01,  3.689480406869192E-01, -1.722182781004866E-02,
2459911.710416667, A.D. 2022-Nov-28 05:03:00.0000,  2.613846093372006E+05, -3.461750443510525E+05, -3.961039521717904E+04,  6.682042966260989E-01,  3.770022693059544E-01, -1.621772215208750E-02,
2459911.752083333, A.D. 2022-Nov-28 06:03:00.0000,  2.637769589275082E+05, -3.448033181463229E+05, -3.966696836959764E+04,  6.608755679931196E-01,  3.850701647545668E-01, -1.521145525336587E-02,
2459911.793750000, A.D. 2022-Nov-28 07:03:00.0000,  2.661428913732196E+05, -3.434025222116907E+05, -3.971991522815985E+04,  6.535284629312500E-01,  3.931521835366877E-01, -1.420313302270301E-02,
2459911.835416667, A.D. 2022-Nov-28 08:03:00.0000,  2.684823443923083E+05, -3.419726050957097E+05, -3.976922860067405E+04,  6.461651354413499E-01,  4.012486388737238E-01, -1.319287224742863E-02,
2459911.877083333, A.D. 2022-Nov-28 09:03:00.0000,  2.707952998188743E+05, -3.405139068394077E+05, -3.981197959721739E+04,  6.387987682417472E-01,  4.093593473664244E-01, -1.212763513679346E-02,
2459911.918750000, A.D. 2022-Nov-28 10:03:00.0000,  2.730816779168779E+05, -3.390255913105429E+05, -3.985381516873687E+04,  6.314094829437380E-01,  4.174850423938951E-01, -1.111408430809602E-02,
2459911.960416667, A.D. 2022-Nov-28 11:03:00.0000,  2.753414363948722E+05, -3.375079971567069E+05, -3.989199918797408E+04,  6.240104469381093E-01,  4.256252141965167E-01, -1.009902024429521E-02,
2459912.002083333, A.D. 2022-Nov-28 12:03:00.0000,  2.775745439843928E+05, -3.359610727422840E+05, -3.992652648538494E+04,  6.166037853099828E-01,  4.337795698312689E-01, -9.082598876262088E-03,
2459912.043750000, A.D. 2022-Nov-28 13:03:00.0000,  2.797809770070736E+05, -3.343847677650185E+05, -3.995739246776569E+04,  6.091915879173641E-01,  4.419476616722022E-01, -8.064984335187514E-03,
2459912.085416667, A.D. 2022-Nov-28 14:03:00.0000,  2.819607192275897E+05, -3.327790338107866E+05, -3.998459314633503E+04,  6.017758978826667E-01,  4.501288886040818E-01, -7.046348136304864E-03,
2459912.127083333, A.D. 2022-Nov-28 15:03:00.0000,  2.841137616640049E+05, -3.311438249026124E+05, -4.000812516172757E+04,  5.943586998071474E-01,  4.583224982635251E-01, -6.026868281883507E-03,
2459912.168750000, A.D. 2022-Nov-28 16:03:00.0000,  2.862401023560888E+05, -3.294790980392610E+05, -4.002798580559899E+04,  5.869419081229231E-01,  4.665275905122053E-01, -5.006728280756156E-03,
2459912.210416667, A.D. 2022-Nov-28 17:03:00.0000,  2.883397478536651E+05, -3.277848118805159E+05, -4.004417731988875E+04,  5.788570563457582E-01,  4.740434881751645E-01, -2.356985215394874E-03,
2459912.252083333, A.D. 2022-Nov-28 18:03:00.0000,  2.904138855413034E+05, -3.260597045072893E+05, -4.005955528627172E+04,  5.721328372375147E-01,  4.829843045718550E-01, -3.003746555736875E-03,
2459912.293750000, A.D. 2022-Nov-28 19:03:00.0000,  2.924602328010330E+05, -3.243061444370749E+05, -4.006853066230968E+04,  5.647278169122105E-01,  4.912169425273777E-01, -1.982573535577015E-03,
2459912.335416667, A.D. 2022-Nov-28 20:03:00.0000,  2.944799343926932E+05, -3.225229346996071E+05, -4.007382993315188E+04,  5.573299329077233E-01,  4.994560937766224E-01, -9.614983831461310E-04,
2459912.377083333, A.D. 2022-Nov-28 21:03:00.0000,  2.964730185685148E+05, -3.207100545983738E+05, -4.007545380177030E+04,  5.499405872130227E-01,  5.077002116509776E-01,  5.928421257106464E-05,
2459912.418750000, A.D. 2022-Nov-28 22:03:00.0000,  2.984395183990641E+05, -3.188674891921098E+05, -4.007340367006413E+04,  5.425610531454714E-01,  5.159476468804677E-01,  1.079580840698063E-03,
2459912.460416667, A.D. 2022-Nov-28 23:03:00.0000,  3.003794712930475E+05, -3.169952296489638E+05, -4.006768163226526E+04,  5.351924664022496E-01,  5.241966564121633E-01,  2.099200471824381E-03,
2459912.502083333, A.D. 2022-Nov-29 00:03:00.0000,  3.022929184933687E+05, -3.150932735620607E+05, -4.005829046423001E+04,  5.278358207625539E-01,  5.324454160161568E-01,  3.117955630510233E-03,
2459912.543750000, A.D. 2022-Nov-29 01:03:00.0000,  3.041799045535946E+05, -3.131616252245368E+05, -4.004523360874793E+04,  5.204919613687461E-01,  5.406920299956878E-01,  4.135663457253719E-03,
2459912.585416667, A.D. 2022-Nov-29 02:03:00.0000,  3.060404767991217E+05, -3.112002958626330E+05, -4.002851515705285E+04,  5.131615825392819E-01,  5.489345443997470E-01,  5.152146737815833E-03,
2459912.627083333, A.D. 2022-Nov-29 03:03:00.0000,  3.078746847775127E+05, -3.092093038258834E+05, -4.000813982674581E+04,  5.058452237205077E-01,  5.571709573189090E-01,  6.167234849237924E-03,
2459912.668750000, A.D. 2022-Nov-29 04:03:00.0000,  3.096825797016646E+05, -3.071886747348577E+05, -3.998411293640349E+04,  4.985432702850882E-01,  5.653992328900902E-01,  7.180764682601926E-03,
2459912.710416667, A.D. 2022-Nov-29 05:03:00.0000,  3.114642138910629E+05, -3.051384415857486E+05, -3.995644037714608E+04,  4.912559517306291E-01,  5.736173113187354E-01,  8.192581393217879E-03,
2459912.752083333, A.D. 2022-Nov-29 06:03:00.0000,  3.132196402146903E+05, -3.030586448132034E+05, -3.992512858149463E+04,  4.839833444006171E-01,  5.818231221701310E-01,  9.202539149490679E-03,
2459912.793750000, A.D. 2022-Nov-29 07:03:00.0000,  3.149489115397305E+05, -3.009493323125688E+05, -3.989018448985823E+04,  4.767253717159360E-01,  5.900145932006703E-01,  1.021050172989790E-02,
2459912.835416667, A.D. 2022-Nov-29 08:03:00.0000,  3.166519997985086E+05, -2.988106427938141E+05, -3.985147819962424E+04,  4.681374577724627E-01,  5.967954906002556E-01,  1.351260573234905E-02,
2459912.877083333, A.D. 2022-Nov-29 09:03:00.0000,  3.183285301883955E+05, -2.966430825344609E+05, -3.980828517203619E+04,  4.622498726859779E-01,  6.063432284578606E-01,  1.222556186722551E-02,
2459912.918750000, A.D. 2022-Nov-29 10:03:00.0000,  3.199796370669081E+05, -2.944455953306046E+05, -3.976247029542094E+04,  4.550339324667602E-01,  6.144794207295747E-01,  1.322674877628832E-02,
2459912.960416667, A.D. 2022-Nov-29 11:03:00.0000,  3.216047899727567E+05, -2.922188576282331E+05, -3.971305550495062E+04,  4.478308808795000E-01,  6.225931796258685E-01,  1.422549932249714E-02,
2459913.002083333, A.D. 2022-Nov-29 12:03:00.0000,  3.232040339561114E+05, -2.899629536750023E+05, -3.966004972337530E+04,  4.406399478299637E-01,  6.306825757379384E-01,  1.522173101061802E-02,
2459913.043750000, A.D. 2022-Nov-29 13:03:00.0000,  3.247774110746687E+05, -2.876779745741285E+05, -3.960346215038034E+04,  4.334602423397421E-01,  6.387457311857565E-01,  1.621537248383914E-02,
2459913.085416667, A.D. 2022-Nov-29 14:03:00.0000,  3.263249599736436E+05, -2.853640180853230E+05, -3.954330222248798E+04,  4.262907607599464E-01,  6.467808266365358E-01,  1.720636349860660E-02,
2459913.127083333, A.D. 2022-Nov-29 15:03:00.0000,  3.278467154928310E+05, -2.830211884062765E+05, -3.947957957338468E+04,  4.191303938289163E-01,  6.547861053804062E-01,  1.819465473301851E-02,
2459913.168750000, A.D. 2022-Nov-29 16:03:00.0000,  3.293437354921637E+05, -2.806484430468481E+05, -3.941233691382756E+04,  4.119882454669314E-01,  6.627714399232791E-01,  1.919390672458618E-02,
2459913.210416667, A.D. 2022-Nov-29 17:03:00.0000,  3.308140287010042E+05, -2.782481625000510E+05, -3.934146898559266E+04,  4.048423044976663E-01,  6.707121016455981E-01,  2.017670117268397E-02,
2459913.252083333, A.D. 2022-Nov-29 18:03:00.0000,  3.322586063679766E+05, -2.758193575187826E+05, -3.926706801058608E+04,  3.977015976745927E-01,  6.786180966737867E-01,  2.115670829589070E-02,
2459913.293750000, A.D. 2022-Nov-29 19:03:00.0000,  3.336774847496665E+05, -2.733621555705954E+05, -3.918914404110445E+04,  3.905646764585848E-01,  6.864879552808508E-01,  2.213391969294343E-02,
2459913.335416667, A.D. 2022-Nov-29 20:03:00.0000,  3.350706747671849E+05, -2.708766892806882E+05, -3.910770714303086E+04,  3.834300269004462E-01,  6.943202824942543E-01,  2.310833616285363E-02,
2459913.377083333, A.D. 2022-Nov-29 21:03:00.0000,  3.364381817868963E+05, -2.683630961590167E+05, -3.902276736352130E+04,  3.762960783909112E-01,  7.021137597728595E-01,  2.407996723840133E-02,
2459913.418750000, A.D. 2022-Nov-29 22:03:00.0000,  3.377800054292006E+05, -2.658215183274163E+05, -3.893433470048525E+04,  3.691612101769235E-01,  7.098671426260035E-01,  2.504883062313834E-02,
2459913.460416667, A.D. 2022-Nov-29 23:03:00.0000,  3.390961394038117E+05, -2.632521022500952E+05, -3.884241907397629E+04,  3.620237604420644E-01,  7.175792628018964E-01,  2.601495177940821E-02,
2459913.502083333, A.D. 2022-Nov-30 00:03:00.0000,  3.403865713711964E+05, -2.606549984681577E+05, -3.874703029951951E+04,  3.548820316720184E-01,  7.252490236997198E-01,  2.697836323843000E-02,
2459913.543750000, A.D. 2022-Nov-30 01:03:00.0000,  3.416512828285265E+05, -2.580303613407177E+05, -3.864817806344636E+04,  3.477342986684278E-01,  7.328754010104428E-01,  2.793910416670620E-02,
2459913.585416667, A.D. 2022-Nov-30 02:03:00.0000,  3.428902490187552E+05, -2.553783487944041E+05, -3.854587190027079E+04,  3.405788129308253E-01,  7.404574363393929E-01,  2.889721963913633E-02,
2459913.627083333, A.D. 2022-Nov-30 03:03:00.0000,  3.441034388616300E+05, -2.526991220822384E+05, -3.844012117208791E+04,  3.334138103746798E-01,  7.479942382284054E-01,  2.985276022985406E-02,
2459913.668750000, A.D. 2022-Nov-30 04:03:00.0000,  3.452908149053415E+05, -2.499928455527386E+05, -3.833093504998350E+04,  3.262375167012366E-01,  7.554849789038613E-01,  3.080578141874957E-02,
2459913.710416667, A.D. 2022-Nov-30 05:03:00.0000,  3.464523332968691E+05, -2.472596864313039E+05, -3.821832249745660E+04,  3.190481513413900E-01,  7.629288885722905E-01,  3.175634301050478E-02,
2459913.752083333, A.D. 2022-Nov-30 06:03:00.0000,  3.475879437701451E+05, -2.444998146133889E+05, -3.810229225577119E+04,  3.118439320073686E-01,  7.703252512133074E-01,  3.270450850251799E-02,
2459913.793750000, A.D. 2022-Nov-30 07:03:00.0000,  3.486975896501656E+05, -2.417134024710508E+05, -3.798285283121938E+04,  3.046230811601653E-01,  7.776734063679254E-01,  3.365034485479779E-02,
2459913.835416667, A.D. 2022-Nov-30 08:03:00.0000,  3.497812078717683E+05, -2.389006246730546E+05, -3.786001248423448E+04,  2.973838276240308E-01,  7.849727397728712E-01,  3.459392169347070E-02,
2459913.877083333, A.D. 2022-Nov-30 09:03:00.0000,  3.508387290119115E+05, -2.360616580183404E+05, -3.773377922025431E+04,  2.901244104486526E-01,  7.922226802819416E-01,  3.553531091754680E-02,
2459913.918750000, A.D. 2022-Nov-30 10:03:00.0000,  3.518700773337393E+05, -2.331966812840770E+05, -3.760416078232534E+04,  2.828430829873922E-01,  7.994226982656216E-01,  3.647458628515743E-02,
2459913.960416667, A.D. 2022-Nov-30 11:03:00.0000,  3.528751708416708E+05, -2.303058750871138E+05, -3.747116464530074E+04,  2.755381159072498E-01,  8.065723024211530E-01,  3.741182303127766E-02,
2459914.002083333, A.D. 2022-Nov-30 12:03:00.0000,  3.538539213459147E+05, -2.273894217599311E+05, -3.733479801162724E+04,  2.682077977266821E-01,  8.136710302936182E-01,  3.834709719542079E-02,
2459914.043750000, A.D. 2022-Nov-30 13:03:00.0000,  3.548062345355253E+05, -2.244475052403974E+05, -3.719506780859556E+04,  2.608504390099694E-01,  8.207184500089325E-01,  3.928048545399471E-02,
2459914.085416667, A.D. 2022-Nov-30 14:03:00.0000,  3.557320100590814E+05, -2.214803109748227E+05, -3.705198068698501E+04,  2.534643742633602E-01,  8.277141566055850E-01,  4.021206476821948E-02,
2459914.127083333, A.D. 2022-Nov-30 15:03:00.0000,  3.566311416117593E+05, -2.184880258348746E+05, -3.690554302103994E+04,  2.460479618149609E-01,  8.346577625960530E-01,  4.114191175816517E-02,
2459914.168750000, A.D. 2022-Nov-30 16:03:00.0000,  3.575035170281254E+05, -2.154708380475088E+05, -3.675576090969419E+04,  2.385995870954567E-01,  8.415489000835196E-01,  4.207010260373895E-02,
2459914.210416667, A.D. 2022-Nov-30 17:03:00.0000,  3.583496559807604E+05, -2.124281276172930E+05, -3.660109561860848E+04,  2.311429144620977E-01,  8.484238095401514E-01,  4.302634809946859E-02,
2459914.252083333, A.D. 2022-Nov-30 18:03:00.0000,  3.591682505034408E+05, -2.093615725566433E+05, -3.644453527337790E+04,  2.236258403061251E-01,  8.552090032083118E-01,  4.395137582200936E-02,
2459914.293750000, A.D. 2022-Nov-30 19:03:00.0000,  3.599597180620854E+05, -2.062706869892031E+05, -3.628464743816896E+04,  2.160721265937019E-01,  8.619407017102022E-01,  4.487496562758225E-02,
2459914.335416667, A.D. 2022-Nov-30 20:03:00.0000,  3.607239240504599E+05, -2.031556640913222E+05, -3.612143716056841E+04,  2.084802764946688E-01,  8.686185763244116E-01,  4.579718887329953E-02,
2459914.377083333, A.D. 2022-Nov-30 21:03:00.0000,  3.614607285277305E+05, -2.000166982263542E+05, -3.595490923499799E+04,  2.008488231332292E-01,  8.752422951803354E-01,  4.671811477951249E-02,
2459914.418750000, A.D. 2022-Nov-30 22:03:00.0000,  3.621720503683670E+05, -1.968487686624035E+05, -3.578525919466071E+04,  1.980273986743531E-01,  8.940712824982326E-01,  4.718894403460189E-02,
2459914.460416667, A.D. 2022-Nov-30 23:03:00.0000,  3.628711097818478E+05, -1.936182775196224E+05, -3.561372830873801E+04,  1.903220965141989E-01,  9.006133249730293E-01,  4.810673897291196E-02,
2459914.502083333, A.D. 2022-Dec-01 00:03:00.0000,  3.635423133494242E+05, -1.903644217303008E+05, -3.543889137012827E+04,  1.825611450319704E-01,  9.070753969072918E-01,  4.902477624617624E-02,
2459914.543750000, A.D. 2022-Dec-01 01:03:00.0000,  3.641854943552548E+05, -1.870873992643958E+05, -3.526075073542316E+04,  1.747538022198104E-01,  9.134836329923275E-01,  4.994213370590761E-02,
2459914.585416667, A.D. 2022-Dec-01 02:03:00.0000,  3.648004836007691E+05, -1.837874046744521E+05, -3.507930876721237E+04,  1.668988567723123E-01,  9.198376181347903E-01,  5.085885797256862E-02,
2459914.627083333, A.D. 2022-Dec-01 03:03:00.0000,  3.653871075847222E+05, -1.804646340244619E+05, -3.489456766492828E+04,  1.589951296133387E-01,  9.261369269969500E-01,  5.177499302814553E-02,
2459914.668750000, A.D. 2022-Dec-01 04:03:00.0000,  3.659451886182816E+05, -1.771192849395755E+05, -3.470652947510808E+04,  1.510414737109201E-01,  9.323811186299504E-01,  5.269057987420794E-02,
2459914.710416667, A.D. 2022-Dec-01 05:03:00.0000,  3.664745449418837E+05, -1.737515566622191E+05, -3.451519610220635E+04,  1.430367744294173E-01,  9.385697338931829E-01,  5.360565635081027E-02,
2459914.752083333, A.D. 2022-Dec-01 06:03:00.0000,  3.669749908436717E+05, -1.703616501153802E+05, -3.432056931996741E+04,  1.349799508487906E-01,  9.447022985823372E-01,  5.452025723764875E-02,
2459914.793750000, A.D. 2022-Dec-01 07:03:00.0000,  3.674463367799777E+05, -1.669497679703733E+05, -3.412265078323814E+04,  1.268699551948389E-01,  9.507783152078605E-01,  5.543441377933994E-02,
2459914.835416667, A.D. 2022-Dec-01 08:03:00.0000,  3.678883894974851E+05, -1.635161147214664E+05, -3.392144204033019E+04,  1.187057743448482E-01,  9.567972678200418E-01,  5.634815387563746E-02,
2459914.877083333, A.D. 2022-Dec-01 09:03:00.0000,  3.683009521575464E+05, -1.600608967648135E+05, -3.371694454580852E+04,  1.104864298579157E-01,  9.627586169093403E-01,  5.726150176191130E-02,
2459914.918750000, A.D. 2022-Dec-01 10:03:00.0000,  3.686812119501313E+05, -1.565895003036742E+05, -3.351124022048647E+04,  1.021998645683059E-01,  9.686144668436503E-01,  5.818869102521562E-02,
2459914.960416667, A.D. 2022-Dec-01 11:03:00.0000,  3.690341504641174E+05, -1.530919508674915E+05, -3.330011797670866E+04,  9.386751139417239E-02,  9.744587099903440E-01,  5.910138591690317E-02,
2459915.002083333, A.D. 2022-Dec-01 12:03:00.0000,  3.693569885670365E+05, -1.495734688432479E+05, -3.308571065652052E+04,  8.547727202170195E-02,  9.802435775832359E-01,  6.001373523897124E-02,
2459915.043750000, A.D. 2022-Dec-01 13:03:00.0000,  3.696495163583158E+05, -1.460342691316105E+05, -3.286801948739978E+04,  7.702831377891274E-02,  9.859684269436209E-01,  6.092574751003327E-02,
2459915.085416667, A.D. 2022-Dec-01 14:03:00.0000,  3.699115210089185E+05, -1.424745689970899E+05, -3.264704567371429E+04,  6.851984254213801E-02,  9.916325870816872E-01,  6.183742701397815E-02,
2459915.127083333, A.D. 2022-Dec-01 15:03:00.0000,  3.701427869017277E+05, -1.388945881727859E+05, -3.242279041225390E+04,  5.995110368757076E-02,  9.972353576266652E-01,  6.274877366962645E-02,
2459915.168750000, A.D. 2022-Dec-01 16:03:00.0000,  3.703430957756530E+05, -1.352945489671085E+05, -3.219525490813237E+04,  5.132138314248769E-02,  1.002776008047499E+00,  6.365978291147190E-02,
2459915.210416667, A.D. 2022-Dec-01 17:03:00.0000,  3.705122268736381E+05, -1.316746763733889E+05, -3.196444039112475E+04,  4.263000851750351E-02,  1.008253776953989E+00,  6.457044557326430E-02,
2459915.252083333, A.D. 2022-Dec-01 18:03:00.0000,  3.706499570948581E+05, -1.280351981833341E+05, -3.173034813251994E+04,  3.387635033595027E-02,  1.013667871234956E+00,  6.548074775308960E-02,
2459915.293750000, A.D. 2022-Dec-01 19:03:00.0000,  3.707560611516064E+05, -1.243763451010754E+05, -3.149297946230987E+04,  2.505982335890009E-02,  1.019017465619286E+00,  6.639067070264809E-02,
2459915.335416667, A.D. 2022-Dec-01 20:03:00.0000,  3.708303117310681E+05, -1.206983508613024E+05, -3.125233578694754E+04,  1.617988801944856E-02,  1.024301701915687E+00,  6.730019068800258E-02,
2459915.377083333, A.D. 2022-Dec-01 21:03:00.0000,  3.708724796624991E+05, -1.170014523473701E+05, -3.100841860744109E+04,  7.236051962445659E-03,  1.029519688710080E+00,  6.820927887296541E-02,
2459915.418750000, A.D. 2022-Dec-01 22:03:00.0000,  3.709409196868043E+05, -1.132882186443950E+05, -3.075968120883621E+04,  1.360246447319204E-01,  1.029192681464403E+00,  7.275964609280527E-02,
2459915.460416667, A.D. 2022-Dec-01 23:03:00.0000,  3.714162537626177E+05, -1.095740392373016E+05, -3.049606289086503E+04,  1.275392143439158E-01,  1.034247584589133E+00,  7.368108033910598E-02,
2459915.502083333, A.D. 2022-Dec-02 00:03:00.0000,  3.718589881837799E+05, -1.058417216020247E+05, -3.022918599778677E+04,  1.184149821663178E-01,  1.039249491183086E+00,  7.458320196995138E-02,
2459915.543750000, A.D. 2022-Dec-02 01:03:00.0000,  3.722687743748619E+05, -1.020915347108725E+05, -2.995906861312182E+04,  1.092347015126882E-01,  1.044174887397596E+00,  7.548134296186598E-02,
2459915.585416667, A.D. 2022-Dec-02 02:03:00.0000,  3.726454112245747E+05, -9.832375467613501E+04, -2.968572518343288E+04,  9.999874698531043E-02,  1.049023397169630E+00,  7.637543798915136E-02,
2459915.627083333, A.D. 2022-Dec-02 03:03:00.0000,  3.729886990381929E+05, -9.453865896311303E+04, -2.940917039754030E+04,  9.070753109291420E-02,  1.053794645198395E+00,  7.726541779729323E-02,
2459915.668750000, A.D. 2022-Dec-02 04:03:00.0000,  3.732984396734292E+05, -9.073652640711013E+04, -2.912941920224890E+04,  8.136150399533547E-02,  1.058488246049616E+00,  7.815120832421829E-02,
2459915.710416667, A.D. 2022-Dec-02 05:03:00.0000,  3.735744366801861E+05, -8.691763722264324E+04, -2.884648681788024E+04,  7.196115579675097E-02,  1.063103819262744E+00,  7.903273168641778E-02,
2459915.752083333, A.D. 2022-Dec-02 06:03:00.0000,  3.738164954442785E+05, -8.308227300509994E+04, -2.856038875365511E+04,  6.250701657066866E-02,  1.067640978551649E+00,  7.990990527539332E-02,
2459915.793750000, A.D. 2022-Dec-02 07:03:00.0000,  3.740244233352672E+05, -7.923071672391379E+04, -2.827114082288770E+04,  5.299965848615208E-02,  1.072099347215582E+00,  8.078264276761521E-02,
2459915.835416667, A.D. 2022-Dec-02 08:03:00.0000,  3.741980298585029E+05, -7.536325270744355E+04, -2.797875915803691E+04,  4.343969615500940E-02,  1.076478547441104E+00,  8.165085319044585E-02,
2459915.877083333, A.D. 2022-Dec-02 09:03:00.0000,  3.743371268115130E+05, -7.148016661855334E+04, -2.768326022557517E+04,  3.382778856115979E-02,  1.080778216059721E+00,  8.251444196066904E-02,
2459915.918750000, A.D. 2022-Dec-02 10:03:00.0000,  3.744415383210137E+05, -6.757657846093303E+04, -2.738606269502346E+04,  2.415712356083992E-02,  1.084991666628824E+00,  8.335014569189370E-02,
2459915.960416667, A.D. 2022-Dec-02 11:03:00.0000,  3.745110343875950E+05, -6.366313287003180E+04, -2.708446323631954E+04,  1.444345288452090E-02,  1.089131373683142E+00,  8.420429724466866E-02,
2459916.002083333, A.D. 2022-Dec-02 12:03:00.0000,  3.745454715536976E+05, -5.973492924124436E+04, -2.677979766576190E+04,  4.680093795781940E-03,  1.093190523811135E+00,  8.505352302762126E-02,
2459916.043750000, A.D. 2022-Dec-02 13:03:00.0000,  3.745446724523075E+05, -5.579225813747587E+04, -2.647208391442430E+04, -5.132105781532429E-03,  1.097168810727444E+00,  8.589771223085874E-02,
2459916.085416667, A.D. 2022-Dec-02 14:03:00.0000,  3.745084628596882E+05, -5.183541118119331E+04, -2.616134031911947E+04, -1.499224727872070E-02,  1.101065952182116E+00,  8.673675022490590E-02,
2459916.127083333, A.D. 2022-Dec-02 15:03:00.0000,  3.744366718802088E+05, -4.786468096556413E+04, -2.584758563637815E+04, -2.489938007845160E-02,  1.104881692247064E+00,  8.757051850804953E-02,
2459916.168750000, A.D. 2022-Dec-02 16:03:00.0000,  3.743291321363289E+05, -4.388036095258610E+04, -2.553083905628141E+04, -3.485250005942427E-02,  1.108615804770036E+00,  8.839889472525053E-02,
2459916.210416667, A.D. 2022-Dec-02 17:03:00.0000,  3.741856799638353E+05, -3.988274535613936E+04, -2.521112021603891E+04, -4.485054813910786E-02,  1.112268098728843E+00,  8.922175282313310E-02,
2459916.252083333, A.D. 2022-Dec-02 18:03:00.0000,  3.740061556125029E+05, -3.587212901238522E+04, -2.488844921356861E+04, -5.489240870029542E-02,  1.115838420169783E+00,  9.003896291455554E-02,
2459916.293750000, A.D. 2022-Dec-02 19:03:00.0000,  3.737904034521935E+05, -3.184880723263262E+04, -2.456284662075960E+04, -6.497690816238587E-02,  1.119326659639911E+00,  9.085039156097213E-02,
2459916.335416667, A.D. 2022-Dec-02 20:03:00.0000,  3.735382721846628E+05, -2.781307564184623E+04, -2.423433349674656E+04, -7.510281323837391E-02,  1.122732753454114E+00,  9.165590154019526E-02,
